,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
2549,Netherlands,NLD,2/13/2021,577620.0,0.0,0.0,29190.0,23346.0,3.37,0.0,0.0,1362.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
2550,Netherlands,NLD,2/14/2021,606861.0,0.0,0.0,29241.0,27429.0,3.54,0.0,0.0,1601.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
2551,Netherlands,NLD,2/15/2021,623539.0,0.0,0.0,16678.0,27017.0,3.64,0.0,0.0,1577.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
2552,Netherlands,NLD,2/16/2021,654186.0,0.0,0.0,30647.0,27705.0,3.82,0.0,0.0,1617.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
2553,Netherlands,NLD,2/17/2021,687306.0,0.0,0.0,33120.0,28250.0,4.01,0.0,0.0,1649.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
2554,Netherlands,NLD,2/18/2021,719632.0,0.0,0.0,32326.0,28703.0,4.2,0.0,0.0,1675.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
2555,Netherlands,NLD,2/19/2021,750899.0,0.0,0.0,31267.0,28924.0,4.38,0.0,0.0,1688.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
2556,Netherlands,NLD,2/20/2021,779889.0,0.0,0.0,28990.0,28896.0,4.55,0.0,0.0,1686.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
2557,Netherlands,NLD,2/21/2021,806744.0,0.0,0.0,26855.0,28555.0,4.71,0.0,0.0,1666.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
2558,New Zealand,NZL,2/18/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pfizer/BioNTech,Ministry of Health,https://www.theguardian.com/world/2021/feb/20/new-zealand-begins-covid-vaccine-rollout-starting-with-border-workers
2559,New Zealand,NZL,2/19/2021,30.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,6.0,Pfizer/BioNTech,Ministry of Health,https://www.theguardian.com/world/2021/feb/20/new-zealand-begins-covid-vaccine-rollout-starting-with-border-workers
2560,New Zealand,NZL,2/20/2021,100.0,100.0,0.0,70.0,50.0,0.0,0.0,0.0,10.0,Pfizer/BioNTech,Ministry of Health,https://www.theguardian.com/world/2021/feb/20/new-zealand-begins-covid-vaccine-rollout-starting-with-border-workers
2561,Northern Cyprus,OWID_NCY,1/14/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://cyprus-mail.com/2021/01/22/coronavirus-11000-vaccines-administered-in-the-north/
2562,Northern Cyprus,OWID_NCY,1/15/2021,0.0,0.0,0.0,0.0,994.0,0.0,0.0,0.0,2601.0,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://cyprus-mail.com/2021/01/22/coronavirus-11000-vaccines-administered-in-the-north/
2563,Northern Cyprus,OWID_NCY,1/16/2021,0.0,0.0,0.0,0.0,994.0,0.0,0.0,0.0,2601.0,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://cyprus-mail.com/2021/01/22/coronavirus-11000-vaccines-administered-in-the-north/
2564,Northern Cyprus,OWID_NCY,1/17/2021,0.0,0.0,0.0,0.0,994.0,0.0,0.0,0.0,2601.0,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://cyprus-mail.com/2021/01/22/coronavirus-11000-vaccines-administered-in-the-north/
2565,Northern Cyprus,OWID_NCY,1/18/2021,0.0,0.0,0.0,0.0,994.0,0.0,0.0,0.0,2601.0,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://cyprus-mail.com/2021/01/22/coronavirus-11000-vaccines-administered-in-the-north/
2566,Northern Cyprus,OWID_NCY,1/19/2021,4968.0,0.0,0.0,0.0,994.0,1.3,0.0,0.0,2601.0,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://cyprus-mail.com/2021/01/22/coronavirus-11000-vaccines-administered-in-the-north/
2567,Northern Cyprus,OWID_NCY,1/20/2021,0.0,0.0,0.0,0.0,1163.0,0.0,0.0,0.0,3043.0,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://cyprus-mail.com/2021/01/22/coronavirus-11000-vaccines-administered-in-the-north/
2568,Northern Cyprus,OWID_NCY,1/21/2021,0.0,0.0,0.0,0.0,1284.0,0.0,0.0,0.0,3359.0,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://cyprus-mail.com/2021/01/22/coronavirus-11000-vaccines-administered-in-the-north/
2569,Northern Cyprus,OWID_NCY,1/22/2021,11000.0,0.0,0.0,0.0,1429.0,2.88,0.0,0.0,3739.0,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://cyprus-mail.com/2021/01/22/coronavirus-11000-vaccines-administered-in-the-north/
2570,Northern Ireland,0,12/13/2020,3623.0,3623.0,0.0,0.0,0.0,0.19,0.19,0.0,0.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2571,Northern Ireland,0,12/14/2020,0.0,0.0,0.0,0.0,1778.0,0.0,0.0,0.0,939.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2572,Northern Ireland,0,12/15/2020,0.0,0.0,0.0,0.0,1778.0,0.0,0.0,0.0,939.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2573,Northern Ireland,0,12/16/2020,0.0,0.0,0.0,0.0,1778.0,0.0,0.0,0.0,939.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2574,Northern Ireland,0,12/17/2020,0.0,0.0,0.0,0.0,1778.0,0.0,0.0,0.0,939.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2575,Northern Ireland,0,12/18/2020,0.0,0.0,0.0,0.0,1778.0,0.0,0.0,0.0,939.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2576,Northern Ireland,0,12/19/2020,0.0,0.0,0.0,0.0,1778.0,0.0,0.0,0.0,939.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2577,Northern Ireland,0,12/20/2020,16068.0,16068.0,0.0,0.0,1778.0,0.85,0.85,0.0,939.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2578,Northern Ireland,0,12/21/2020,0.0,0.0,0.0,0.0,1829.0,0.0,0.0,0.0,966.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2579,Northern Ireland,0,12/22/2020,0.0,0.0,0.0,0.0,1880.0,0.0,0.0,0.0,993.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2580,Northern Ireland,0,12/23/2020,0.0,0.0,0.0,0.0,1931.0,0.0,0.0,0.0,1020.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2581,Northern Ireland,0,12/24/2020,0.0,0.0,0.0,0.0,1982.0,0.0,0.0,0.0,1047.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2582,Northern Ireland,0,12/25/2020,0.0,0.0,0.0,0.0,2033.0,0.0,0.0,0.0,1074.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2583,Northern Ireland,0,12/26/2020,0.0,0.0,0.0,0.0,2084.0,0.0,0.0,0.0,1101.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2584,Northern Ireland,0,12/27/2020,31016.0,31016.0,0.0,0.0,2135.0,1.64,1.64,0.0,1127.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2585,Northern Ireland,0,12/28/2020,0.0,0.0,0.0,0.0,2054.0,0.0,0.0,0.0,1085.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2586,Northern Ireland,0,12/29/2020,0.0,0.0,0.0,0.0,1972.0,0.0,0.0,0.0,1041.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2587,Northern Ireland,0,12/30/2020,0.0,0.0,0.0,0.0,1890.0,0.0,0.0,0.0,998.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2588,Northern Ireland,0,12/31/2020,0.0,0.0,0.0,0.0,1808.0,0.0,0.0,0.0,955.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2589,Northern Ireland,0,1/1/2021,0.0,0.0,0.0,0.0,1726.0,0.0,0.0,0.0,911.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2590,Northern Ireland,0,1/2/2021,0.0,0.0,0.0,0.0,1645.0,0.0,0.0,0.0,869.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2591,Northern Ireland,0,1/3/2021,41956.0,40685.0,1271.0,0.0,1563.0,2.22,2.15,0.07,825.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2592,Northern Ireland,0,1/4/2021,0.0,0.0,0.0,0.0,2360.0,0.0,0.0,0.0,1246.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2593,Northern Ireland,0,1/5/2021,0.0,0.0,0.0,0.0,3157.0,0.0,0.0,0.0,1667.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2594,Northern Ireland,0,1/6/2021,0.0,0.0,0.0,0.0,3954.0,0.0,0.0,0.0,2088.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2595,Northern Ireland,0,1/7/2021,0.0,0.0,0.0,0.0,4751.0,0.0,0.0,0.0,2509.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2596,Northern Ireland,0,1/8/2021,0.0,0.0,0.0,0.0,5548.0,0.0,0.0,0.0,2930.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2597,Northern Ireland,0,1/9/2021,0.0,0.0,0.0,0.0,6345.0,0.0,0.0,0.0,3351.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2598,Northern Ireland,0,1/10/2021,91954.0,78005.0,13949.0,0.0,7143.0,4.86,4.12,0.74,3772.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2599,Northern Ireland,0,1/11/2021,99475.0,84187.0,15288.0,7521.0,7197.0,5.25,4.45,0.81,3801.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2600,Northern Ireland,0,1/12/2021,109257.0,91417.0,17840.0,9782.0,7574.0,5.77,4.83,0.94,4000.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2601,Northern Ireland,0,1/13/2021,121711.0,102701.0,19010.0,12454.0,8332.0,6.43,5.42,1.0,4400.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2602,Northern Ireland,0,1/14/2021,133831.0,114567.0,19264.0,12120.0,9044.0,7.07,6.05,1.02,4776.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2603,Northern Ireland,0,1/15/2021,137380.0,117906.0,19474.0,3549.0,8530.0,7.25,6.23,1.03,4504.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2604,Northern Ireland,0,1/16/2021,140561.0,120387.0,20174.0,3181.0,7964.0,7.42,6.36,1.07,4206.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2605,Northern Ireland,0,1/17/2021,146733.0,125717.0,21016.0,6172.0,7826.0,7.75,6.64,1.11,4133.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2606,Northern Ireland,0,1/18/2021,154436.0,132857.0,21579.0,7703.0,7852.0,8.16,7.02,1.14,4146.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2607,Northern Ireland,0,1/19/2021,160396.0,138436.0,21960.0,5960.0,7306.0,8.47,7.31,1.16,3858.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2608,Northern Ireland,0,1/20/2021,166538.0,144212.0,22326.0,6142.0,6404.0,8.79,7.62,1.18,3382.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2609,Northern Ireland,0,1/21/2021,173549.0,151039.0,22510.0,7011.0,5674.0,9.16,7.98,1.19,2996.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2610,Northern Ireland,0,1/22/2021,177026.0,154366.0,22660.0,3477.0,5664.0,9.35,8.15,1.2,2991.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2611,Northern Ireland,0,1/23/2021,178331.0,155644.0,22687.0,1305.0,5396.0,9.42,8.22,1.2,2849.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2612,Northern Ireland,0,1/24/2021,182355.0,159642.0,22713.0,4024.0,5089.0,9.63,8.43,1.2,2687.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2613,Northern Ireland,0,1/25/2021,186112.0,163317.0,22795.0,3757.0,4525.0,9.83,8.62,1.2,2390.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2614,Northern Ireland,0,1/26/2021,191050.0,168140.0,22910.0,4938.0,4379.0,10.09,8.88,1.21,2312.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2615,Northern Ireland,0,1/27/2021,199211.0,175284.0,23927.0,8161.0,4668.0,10.52,9.26,1.26,2465.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2616,Northern Ireland,0,1/28/2021,220201.0,196131.0,24070.0,20990.0,6665.0,11.63,10.36,1.27,3520.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2617,Northern Ireland,0,1/29/2021,228211.0,204065.0,24146.0,8010.0,7312.0,12.05,10.78,1.28,3861.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2618,Northern Ireland,0,1/30/2021,238924.0,214601.0,24323.0,10713.0,8656.0,12.62,11.33,1.28,4571.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2619,Northern Ireland,0,1/31/2021,246421.0,221809.0,24612.0,7497.0,9152.0,13.01,11.71,1.3,4833.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2620,Northern Ireland,0,2/1/2021,258311.0,233429.0,24882.0,11890.0,10314.0,13.64,12.33,1.31,5447.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2621,Northern Ireland,0,2/2/2021,271826.0,246671.0,25155.0,13515.0,11539.0,14.35,13.03,1.33,6093.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2622,Northern Ireland,0,2/3/2021,289274.0,263735.0,25539.0,17448.0,12866.0,15.28,13.93,1.35,6794.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2623,Northern Ireland,0,2/4/2021,301279.0,275232.0,26047.0,12005.0,11583.0,15.91,14.53,1.38,6117.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2624,Northern Ireland,0,2/5/2021,316420.0,289889.0,26531.0,15141.0,12601.0,16.71,15.31,1.4,6654.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2625,Northern Ireland,0,2/6/2021,323122.0,295915.0,27207.0,6702.0,12028.0,17.06,15.63,1.44,6352.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2626,Northern Ireland,0,2/7/2021,330941.0,303478.0,27463.0,7819.0,12074.0,17.48,16.03,1.45,6376.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2627,Northern Ireland,0,2/8/2021,345195.0,317606.0,27589.0,14254.0,12412.0,18.23,16.77,1.46,6554.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2628,Northern Ireland,0,2/9/2021,361430.0,333658.0,27772.0,16235.0,12801.0,19.09,17.62,1.47,6760.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2629,Northern Ireland,0,2/10/2021,381894.0,353757.0,28137.0,20464.0,13231.0,20.17,18.68,1.49,6987.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2630,Northern Ireland,0,2/11/2021,401966.0,373414.0,28552.0,20072.0,14384.0,21.23,19.72,1.51,7596.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2631,Northern Ireland,0,2/12/2021,416708.0,387771.0,28937.0,14742.0,14327.0,22.01,20.48,1.53,7566.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2632,Northern Ireland,0,2/13/2021,420077.0,391101.0,28976.0,3369.0,13851.0,22.18,20.65,1.53,7314.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2633,Northern Ireland,0,2/14/2021,426248.0,397243.0,29005.0,6171.0,13615.0,22.51,20.98,1.53,7190.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2634,Northern Ireland,0,2/15/2021,438708.0,409507.0,29201.0,12460.0,13359.0,23.17,21.63,1.54,7055.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2635,Northern Ireland,0,2/16/2021,447685.0,418209.0,29476.0,8977.0,12322.0,23.64,22.08,1.56,6507.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2636,Northern Ireland,0,2/17/2021,457581.0,427569.0,30012.0,9896.0,10812.0,24.16,22.58,1.58,5710.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2637,Northern Ireland,0,2/18/2021,466524.0,436143.0,30381.0,8943.0,9223.0,24.64,23.03,1.6,4870.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2638,Northern Ireland,0,2/19/2021,473670.0,442917.0,30753.0,7146.0,8137.0,25.01,23.39,1.62,4297.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2639,Northern Ireland,0,2/20/2021,476816.0,446009.0,30807.0,3146.0,8106.0,25.18,23.55,1.63,4281.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2640,Northern Ireland,0,2/21/2021,488826.0,458030.0,30796.0,12010.0,8940.0,25.81,24.19,1.63,4721.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
2641,Norway,NOR,12/27/2020,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2642,Norway,NOR,12/28/2020,607.0,607.0,0.0,602.0,602.0,0.01,0.01,0.0,111.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2643,Norway,NOR,12/29/2020,1674.0,1674.0,0.0,1067.0,834.0,0.03,0.03,0.0,154.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2644,Norway,NOR,12/30/2020,2098.0,2098.0,0.0,424.0,698.0,0.04,0.04,0.0,129.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2645,Norway,NOR,12/31/2020,2170.0,2170.0,0.0,72.0,541.0,0.04,0.04,0.0,100.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2646,Norway,NOR,1/1/2021,2176.0,2176.0,0.0,6.0,434.0,0.04,0.04,0.0,80.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2647,Norway,NOR,1/2/2021,2176.0,2176.0,0.0,0.0,362.0,0.04,0.04,0.0,67.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2648,Norway,NOR,1/3/2021,2179.0,2179.0,0.0,3.0,311.0,0.04,0.04,0.0,57.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2649,Norway,NOR,1/4/2021,2185.0,2185.0,0.0,6.0,225.0,0.04,0.04,0.0,42.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2650,Norway,NOR,1/5/2021,5569.0,5569.0,0.0,3384.0,556.0,0.1,0.1,0.0,103.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2651,Norway,NOR,1/6/2021,14630.0,14630.0,0.0,9061.0,1790.0,0.27,0.27,0.0,330.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
